ID,Density_first_sen_sum,Coverage_first_sen_sum,Density_first_sen_title_sum,Coverage_first_sen_title_sum,Comp,Comp_title
3423,1.875,0.583333333,1.516129032,0.612903226,0.709677419,0.596774194
3424,0.333333333,0.277777778,0.28,0.28,0.679012346,0.580246914
3425,1,0.32,0.787878788,0.363636364,0.895,0.86
3426,0.095238095,0.095238095,0.111111111,0.111111111,0.682242991,0.607476636
3427,0.411764706,0.294117647,0.380952381,0.333333333,0.920588235,0.897058824
3428,20.14814815,0.703703704,15.6,0.628571429,0.64,0.5
3429,20.88888889,0.666666667,15.32,0.6,0.558139535,0.395348837
3430,0.105263158,0,0.076923077,0,0.797979798,0.737373737
3431,0.15,0.15,0.153846154,0.192307692,0.850649351,0.811688312
3432,1.173913043,0.52173913,1.482758621,0.586206897,0.678571429,0.595238095
3433,4.111111111,0.407407407,3.264705882,0.411764706,0.738461538,0.676923077
3434,0.558823529,0.352941176,0.5,0.428571429,0.68627451,0.549019608
3435,0.375,0.25,0.869565217,0.347826087,0.638297872,0.531914894
3436,0.125,0.125,0.238095238,0.19047619,0.703703704,0.555555556
3437,0.125,0.0625,0.083333333,0.083333333,0.847826087,0.797101449
3438,1.047619048,0.380952381,0.928571429,0.392857143,0.752475248,0.673267327
3439,0.64,0.4,0.515151515,0.393939394,0.805970149,0.746268657
3440,0.730769231,0.461538462,0.558823529,0.352941176,0.807017544,0.728070175
3441,0.409090909,0.136363636,0.290322581,0.161290323,0.80625,0.7625
3442,0.2,0.2,0.162162162,0.162162162,0.812834225,0.770053476
3443,1.514285714,0.428571429,1.279069767,0.488372093,0.46969697,0.348484848
3444,0.342857143,0.257142857,0.279069767,0.255813953,0.827067669,0.781954887
3445,0.391304348,0.217391304,0.413793103,0.24137931,0.711111111,0.644444444
3446,4.8,0.44,3.870967742,0.419354839,0.765957447,0.691489362
3447,1.272727273,0.363636364,4.206896552,0.482758621,0.740740741,0.675925926
3448,0.964285714,0.357142857,0.771428571,0.4,0.888888889,0.85440613
3449,3.620689655,0.689655172,2.789473684,0.578947368,0.657142857,0.557142857
3450,0.666666667,0.5,0.548387097,0.548387097,0.819548872,0.766917293
3451,1.391304348,0.391304348,1.1,0.366666667,0.725,0.658333333
3452,1.757575758,0.545454545,1.43902439,0.536585366,0.731481481,0.666666667
3453,0.75862069,0.482758621,1.055555556,0.527777778,0.858757062,0.81920904
3454,0.96,0.32,0.90625,0.34375,0.87755102,0.829931973
3455,1.5,0.5,1.28,0.56,0.731958763,0.649484536
3456,0.96,0.2,0.757575758,0.212121212,0.681818182,0.602272727
3457,1.071428571,0.464285714,0.857142857,0.485714286,0.61971831,0.521126761
3458,3.884615385,0.5,3.090909091,0.515151515,0.958083832,0.946107784
3459,2.607142857,0.428571429,2.277777778,0.527777778,0.781818182,0.718181818
3460,4.583333333,0.833333333,3.612903226,0.741935484,0.726027397,0.630136986
3461,1.05,0.35,0.814814815,0.407407407,0.79144385,0.754010695
3462,1.179487179,0.358974359,1.52173913,0.456521739,0.933194154,0.916492693
3463,0.75,0.34375,1.075,0.375,0.758333333,0.7
3464,1.206896552,0.413793103,1,0.444444444,0.913333333,0.886666667
3465,0.846153846,0.384615385,0.735294118,0.441176471,0.861538462,0.815384615
3466,0.388888889,0.277777778,0.333333333,0.25,0.883495146,0.844660194
3467,2.291666667,0.416666667,2.21875,0.4375,0.752688172,0.666666667
3468,8.391304348,0.304347826,6.322580645,0.35483871,0.849056604,0.811320755
3469,0.5,0.28125,0.45,0.3,0.666666667,0.580645161
3470,1.451612903,0.387096774,1.282051282,0.41025641,0.9,0.857894737
3471,0.105263158,0.105263158,0.37037037,0.259259259,0.895,0.86
3472,1.142857143,0.523809524,1.428571429,0.535714286,0.777777778,0.717948718
3473,0.461538462,0.307692308,0.393939394,0.363636364,0.876847291,0.842364532
3474,5.24,0.68,4.34375,0.6875,0.889655172,0.827586207
3475,1.5,0.4375,2.8,0.48,0.72,0.64
3476,1.619047619,0.666666667,1.259259259,0.62962963,0.807228916,0.765060241
3477,0.64516129,0.258064516,0.605263158,0.263157895,0.715909091,0.636363636
3478,0.291666667,0.166666667,0.225806452,0.161290323,0.861386139,0.792079208
3479,0.692307692,0.384615385,0.6,0.55,0.824120603,0.788944724
3480,0.514285714,0.457142857,0.452380952,0.5,0.865979381,0.824742268
3481,0.384615385,0.230769231,0.294117647,0.205882353,0.513513514,0.351351351
3482,0.388888889,0.277777778,0.333333333,0.291666667,0.68,0.573333333
3483,0.5,0.25,0.40625,0.25,0.739837398,0.674796748
3484,39.64516129,0.677419355,31.61538462,0.641025641,0.686046512,0.593023256
3485,0.962962963,0.37037037,1.114285714,0.4,0.761006289,0.716981132
3486,1.210526316,0.447368421,1.044444444,0.488888889,0.791304348,0.72173913
3487,0.291666667,0.208333333,0.34375,0.1875,0.776785714,0.714285714
3488,0.8,0.48,0.65625,0.53125,0.776923077,0.730769231
3489,0.413793103,0.24137931,0.485714286,0.285714286,0.881987578,0.832298137
3490,1,0.157894737,0.851851852,0.259259259,0.468085106,0.319148936
3491,0.36,0.28,0.3125,0.25,0.743119266,0.678899083
3492,0.25,0.25,0.228571429,0.285714286,0.856435644,0.821782178
3493,1.896551724,0.344827586,1.694444444,0.388888889,0.917073171,0.87804878
3494,1.176470588,0.352941176,2.56,0.44,0.742647059,0.698529412
3495,5.171428571,0.657142857,4.43902439,0.658536585,0.938461538,0.919230769
3496,0.6875,0.3125,0.69047619,0.380952381,0.82038835,0.791262136
3497,3.176470588,0.323529412,2.725,0.3,0.796610169,0.737288136
3498,0.541666667,0.291666667,0.451612903,0.322580645,0.859872611,0.815286624
3499,0.380952381,0.333333333,0.285714286,0.285714286,0.776119403,0.736318408
3500,2.711111111,0.6,2.320754717,0.58490566,0.816091954,0.747126437
3501,1.1875,0.1875,0.863636364,0.136363636,0.633802817,0.549295775
3502,0.28,0.24,0.258064516,0.258064516,0.817567568,0.756756757
3503,1.346153846,0.538461538,1.057142857,0.542857143,0.866995074,0.827586207
3504,0.5,0.423076923,0.411764706,0.441176471,0.663636364,0.6
3505,3.222222222,0.472222222,2.837209302,0.465116279,0.62195122,0.524390244
3506,1.064516129,0.548387097,0.871794872,0.512820513,0.890995261,0.857819905
3507,0.608695652,0.391304348,0.566666667,0.433333333,0.833333333,0.772727273
3508,0.863636364,0.363636364,0.933333333,0.433333333,0.9296875,0.911458333
3509,0.518518519,0.333333333,0.588235294,0.352941176,0.807486631,0.764705882
3510,3.833333333,0.638888889,3.159090909,0.636363636,0.930275229,0.91559633
3511,0.868421053,0.552631579,0.826086957,0.52173913,0.686131387,0.635036496
3512,8.046511628,0.488372093,7,0.5,0.844444444,0.792592593
3513,2.380952381,0.285714286,1.857142857,0.285714286,0.796875,0.7421875
3514,0.384615385,0.192307692,0.333333333,0.212121212,0.7578125,0.703125
3515,1.129032258,0.483870968,1.105263158,0.526315789,0.663157895,0.578947368
3516,12.38709677,0.548387097,9.923076923,0.487179487,0.559322034,0.491525424
3517,0.173076923,0.230769231,0.25,0.3,0.771428571,0.657142857
3518,0.4375,0.3125,0.291666667,0.333333333,0.852589641,0.816733068
3519,1.702702703,0.432432432,1.413043478,0.434782609,0.777777778,0.730994152
3520,3.486486486,0.540540541,2.888888889,0.511111111,0.917525773,0.894329897
3521,3.21875,0.71875,2.634146341,0.658536585,0.834586466,0.781954887
3522,1.727272727,0.681818182,1.517241379,0.620689655,0.85443038,0.810126582
3523,0.913043478,0.47826087,0.866666667,0.533333333,0.916913947,0.893175074
3524,0.964285714,0.535714286,1.305555556,0.583333333,0.652173913,0.582608696
3525,0.875,0.45,0.791666667,0.4375,0.78125,0.74375
3526,1.685714286,0.4,1.43902439,0.414634146,0.897435897,0.871794872
3527,1.806451613,0.612903226,1.487179487,0.641025641,0.848484848,0.806060606
3528,1.44,0.6,1.1875,0.59375,0.842105263,0.789473684
3529,1.041666667,0.291666667,1.03125,0.34375,0.940594059,0.851485149
3530,0.166666667,0,1.4,0.4,0.780487805,0.723577236
3531,1.666666667,0.444444444,1.5,0.411764706,0.661290323,0.548387097
3532,0.476190476,0.333333333,0.392857143,0.357142857,-0.466666667,-0.8
3533,-1,0.136363636,-1,0.148148148,0.552631579,0.447368421
3534,0.794117647,0.352941176,0.69047619,0.380952381,0.860606061,0.818181818
3535,0.863636364,0.590909091,0.689655172,0.482758621,0.6625,0.575
3536,1.481481481,0.407407407,1.176470588,0.441176471,0.931773879,0.918128655
3537,13,0.771428571,10.85714286,0.738095238,0.826589595,0.786127168
3538,1.333333333,0.366666667,1.189189189,0.432432432,0.736111111,0.625
3539,0.736842105,0.473684211,0.592592593,0.444444444,0.727272727,0.647727273
3540,0.208333333,0.25,0.193548387,0.258064516,0.901709402,0.867521368
3541,2.260869565,0.652173913,3.516129032,0.741935484,0.801282051,0.762820513
3542,3.516129032,0.548387097,2.972972973,0.513513514,0.904761905,0.880952381
3543,1.607142857,0.428571429,1.342857143,0.428571429,0.798561151,0.73381295
3544,22.92592593,0.518518519,17.22222222,0.583333333,0.844827586,0.804597701
3545,12.55555556,0.740740741,10.11764706,0.735294118,0.857142857,0.8
3546,0.65,0.4,0.75,0.428571429,0.418181818,0.290909091
3547,6.09375,0.28125,5.128205128,0.307692308,0.765765766,0.684684685
3548,0.48,0.4,0.5,0.441176471,0.75,0.633333333
3549,0.066666667,0,0.090909091,0,0.739130435,0.673913043
3550,8.916666667,0.541666667,7.133333333,0.5,0.933526012,0.916184971
3551,1,0.347826087,0.931034483,0.379310345,0.927807487,0.909090909
3552,0.925925926,0.555555556,0.794117647,0.5,0.86695279,0.836909871
3553,5.935483871,0.64516129,4.947368421,0.578947368,0.726618705,0.676258993
3554,2.973684211,0.342105263,2.577777778,0.333333333,0.806451613,0.741935484
3555,1.666666667,0.555555556,1.25,0.458333333,0.886120996,0.861209964
3556,0.35483871,0.290322581,0.289473684,0.263157895,0.693333333,0.586666667
3557,0.173913043,0.173913043,0.161290323,0.161290323,0.796116505,0.72815534
3558,0.19047619,0.19047619,0.178571429,0.214285714,0.847457627,0.779661017
3559,1,0.555555556,0.769230769,0.461538462,0.891509434,0.858490566
3560,1.260869565,0.434782609,1.3,0.5,0.848648649,0.805405405
3561,0.785714286,0.285714286,1.138888889,0.361111111,0.788659794,0.74742268
3562,1.804878049,0.365853659,1.530612245,0.367346939,0.895622896,0.872053872
3563,1.225806452,0.419354839,1.131578947,0.421052632,0.857142857,0.796992481
3564,0.526315789,0.315789474,0.37037037,0.296296296,0.796610169,0.737288136
3565,0.47826087,0.217391304,0.433333333,0.166666667,0.886287625,0.859531773
3566,8.970588235,0.617647059,7.30952381,0.595238095,0.8203125,0.7578125
3567,8.739130435,0.608695652,6.903225806,0.64516129,0.814159292,0.752212389
3568,1.857142857,0.476190476,1.464285714,0.535714286,0.684931507,0.575342466
3569,0.954545455,0.5,0.8,0.5,0.694915254,0.593220339
3570,0.555555556,0.388888889,1.166666667,0.5,0.775510204,0.734693878
3571,6.666666667,0.545454545,5.666666667,0.512820513,0.925449871,0.910025707
3572,0.75862069,0.517241379,0.657142857,0.485714286,0.759259259,0.694444444
3573,0.36,0.28,0.34375,0.34375,0.60483871,0.564516129
3574,0.244897959,0.244897959,0.240740741,0.240740741,0.913419913,0.883116883
3575,0.65,0.3,0.555555556,0.296296296,0.032258065,-0.193548387
3576,0.1,0.1,-1,0.108108108,0.785714286,0.73015873
3577,1.111111111,0.333333333,1.470588235,0.411764706,0.825174825,0.783216783
3578,0.88,0.2,1,0.258064516,0.631578947,0.526315789
3579,4.65,0.45,3.576923077,0.461538462,0.691729323,0.639097744
3580,0.375,0.225,0.361702128,0.212765957,0.857142857,0.811688312
3581,1.272727273,0.454545455,2.137931034,0.551724138,0.852564103,0.801282051
3582,0.173913043,0.043478261,3.35483871,0.193548387,0.93553719,0.923966942
3583,1.307692308,0.512820513,1.130434783,0.52173913,0.821428571,0.792857143
3584,2.040816327,0.448979592,1.754385965,0.421052632,0.862068966,0.82183908
3585,14.125,0.5,11.06451613,0.548387097,0.868932039,0.830097087
3586,0.518518519,0.37037037,0.542857143,0.428571429,0.907407407,0.882716049
3587,2.034482759,0.482758621,1.756756757,0.540540541,0.872,0.816
3588,0.5625,0.4375,0.434782609,0.391304348,0.855932203,0.830508475
3589,5.558823529,0.735294118,4.8,0.725,0.854748603,0.815642458
3590,0.576923077,0.307692308,0.575757576,0.333333333,0.773109244,0.697478992
3591,0.62962963,0.407407407,0.5,0.388888889,0.607843137,0.490196078
3592,63.21052632,0.578947368,48.04,0.56,0.922330097,0.893203883
3593,6.5625,0.625,5.090909091,0.590909091,0.857142857,0.789915966
3594,11.23529412,0.352941176,7.64,0.36,0.763358779,0.687022901
3595,1.870967742,0.322580645,1.512195122,0.390243902,0.778688525,0.713114754
3596,1.962962963,0.407407407,1.6,0.457142857,0.897310513,0.880195599
3597,3.714285714,0.428571429,3.204081633,0.448979592,0.920560748,0.892523364
3598,6.5,0.5,4.818181818,0.5,0.865979381,0.829896907
3599,2.153846154,0.346153846,1.727272727,0.333333333,0.5,0.347826087
3600,2.636363636,0.409090909,2,0.344827586,0.871681416,0.831858407
3601,0.413793103,0.344827586,0.421052632,0.342105263,0.852760736,0.809815951
3602,0.608695652,0.391304348,0.5,0.4,0.815384615,0.769230769
3603,0.125,0.041666667,0.133333333,0.033333333,0.816091954,0.747126437
3604,0.25,0.25,0.863636364,0.318181818,0.890243902,0.847560976
3605,2.888888889,0.333333333,2.153846154,0.346153846,0.843283582,0.791044776
3606,6,0.523809524,4.714285714,0.464285714,0.853333333,0.806666667
3607,1.045454545,0.318181818,0.793103448,0.275862069,0.626865672,0.52238806
3608,0.6,0.28,0.9375,0.375,0.772727273,0.693181818
3609,0.4,0.15,0.333333333,0.148148148,0.743243243,0.689189189
3610,0.526315789,0.315789474,0.434782609,0.369565217,0.890965732,0.866043614
3611,0.657142857,0.4,1.785714286,0.476190476,0.712328767,0.616438356
3612,1.047619048,0.19047619,0.857142857,0.285714286,0.773109244,0.714285714
3613,1,0.346153846,0.787878788,0.363636364,0.884057971,0.845410628
3614,0.541666667,0.458333333,0.40625,0.375,0.78313253,0.722891566
3615,1.294117647,0.470588235,1.045454545,0.454545455,0.715909091,0.625
3616,2.04,0.28,2.090909091,0.272727273,0.928571429,0.907834101
3617,11.19354839,0.516129032,9.05,0.5,0.774509804,0.705882353
3618,0.47826087,0.391304348,0.566666667,0.366666667,0.759398496,0.714285714
3619,3.838709677,0.483870968,3.297297297,0.459459459,0.809090909,0.745454545
3620,5.19047619,0.571428571,3.928571429,0.5,0.876033058,0.801652893
3621,0.142857143,0.071428571,0.913043478,0.260869565,0.620689655,0.482758621
3622,1.045454545,0.227272727,0.933333333,0.233333333,0.571428571,0.380952381
3623,5.722222222,0.444444444,3.961538462,0.461538462,0.850340136,0.795918367
3624,15.63636364,0.681818182,11.6,0.7,0.872611465,0.834394904
3625,2.6,0.35,2,0.384615385,0.8,0.748387097
3626,3.064516129,0.548387097,2.461538462,0.512820513,0.946755408,0.935108153
3627,2.09375,0.5,1.717948718,0.538461538,0.853211009,0.816513761
3628,1.09375,0.53125,0.9,0.5,0.73255814,0.639534884
3629,2.045454545,0.454545455,1.566666667,0.466666667,0.807407407,0.748148148
3630,2.307692308,0.423076923,1.911764706,0.470588235,0.933035714,0.917410714
3631,2.6,0.433333333,2.405405405,0.513513514,0.919512195,0.9
3632,3.303030303,0.424242424,2.731707317,0.414634146,0.76984127,0.722222222
3633,1,0.413793103,0.857142857,0.457142857,0.785714286,0.704081633
3634,0.571428571,0.238095238,0.482758621,0.206896552,0.929133858,0.901574803
3635,1.111111111,0.611111111,0.84,0.6,0.821576763,0.788381743
3636,1.534883721,0.441860465,1.411764706,0.490196078,0.826530612,0.755102041
3637,0.25,0.25,0.217391304,0.260869565,0.542372881,0.440677966
3638,2.666666667,0.444444444,5.242424242,0.484848485,0.608108108,0.513513514
3639,0.172413793,0.206896552,0.25,0.277777778,0.831858407,0.787610619
3640,0.526315789,0.315789474,0.583333333,0.333333333,0.918604651,0.898255814
3641,4.321428571,0.714285714,3.514285714,0.685714286,0.693069307,0.633663366
3642,2.066666667,0.3,1.722222222,0.277777778,0.860544218,0.833333333
3643,6.225,0.8,5.229166667,0.8125,0.819047619,0.742857143
3644,3,0.473684211,2.185185185,0.444444444,0.883040936,0.847953216
3645,5.5,0.4,4.230769231,0.423076923,0.7,0.622222222
3646,0.269230769,0.192307692,0.212121212,0.181818182,0.823076923,0.769230769
3647,8.608695652,0.391304348,6.6,0.466666667,0.766666667,0.688888889
3648,0.380952381,0.285714286,0.321428571,0.214285714,0.793478261,0.706521739
3649,1.157894737,0.315789474,1,0.37037037,0.820512821,0.775641026
3650,1.555555556,0.555555556,1.235294118,0.529411765,0.912225705,0.887147335
3651,4.62962963,0.444444444,3.628571429,0.4,0.900735294,0.871323529
3652,1,0.407407407,0.828571429,0.371428571,0.909482759,0.875
3653,1.333333333,0.380952381,1.034482759,0.379310345,0.554216867,0.469879518
3654,0.405405405,0.243243243,0.340909091,0.25,0.828358209,0.768656716
3655,0.47826087,0.217391304,0.35483871,0.193548387,0.357142857,0.071428571
3656,0.111111111,0.111111111,-1,0.192307692,0.875,0.831521739
3657,2.086956522,0.652173913,1.580645161,0.709677419,0.878947368,0.836842105
3658,0.681818182,0.409090909,0.566666667,0.366666667,0.811518325,0.77486911
3659,0.527777778,0.277777778,0.441860465,0.302325581,0.878378378,0.831081081
3660,0.833333333,0.5,0.72,0.44,0.81875,0.78125
3661,1.068965517,0.344827586,0.885714286,0.342857143,0.654761905,0.583333333
3662,13.72413793,0.517241379,11.4,0.542857143,0.745283019,0.679245283
3663,0.346153846,0.153846154,0.424242424,0.272727273,0.870769231,0.843076923
3664,0.595238095,0.380952381,0.568627451,0.392156863,0.743243243,0.662162162
3665,0.333333333,0.166666667,0.291666667,0.208333333,0.717391304,0.652173913
3666,1.038461538,0.423076923,0.84375,0.46875,0.690909091,0.563636364
3667,0.176470588,0.058823529,0.125,0.083333333,0.76,0.69
3668,2.416666667,0.375,1.870967742,0.290322581,0.75,0.689655172
3669,0.379310345,0.24137931,0.388888889,0.277777778,0.80141844,0.75177305
3670,2.678571429,0.464285714,2.171428571,0.4,0.852534562,0.815668203
3671,1.6875,0.40625,1.4,0.375,0.696202532,0.594936709
3672,1.583333333,0.416666667,1.625,0.40625,0.657534247,0.534246575
3673,0.125,0.083333333,0.212121212,0.151515152,0.725,0.6125
3674,0.409090909,0.318181818,0.322580645,0.322580645,0.869565217,0.835748792
3675,19.44444444,0.592592593,15.44117647,0.470588235,0.834586466,0.77443609
3676,0.590909091,0.272727273,0.466666667,0.3,0.836363636,0.809090909
3677,0.542857143,0.342857143,0.487804878,0.341463415,0.805194805,0.766233766
3678,3.666666667,0.433333333,3.111111111,0.416666667,0.926229508,0.893442623
3679,5.222222222,0.5,3.653846154,0.461538462,0.827586207,0.779310345
3680,2.76,0.52,2.34375,0.46875,0.636363636,0.5
3681,8.291666667,0.5,7.545454545,0.515151515,0.778947368,0.694736842
3682,0.952380952,0.619047619,0.75862069,0.655172414,0.865116279,0.823255814
3683,0.413793103,0.310344828,0.368421053,0.342105263,0.917647059,0.882352941
3684,0.571428571,0.357142857,0.5,0.35,0.62745098,0.450980392
3685,0.263157895,0.157894737,0.607142857,0.214285714,0.670731707,0.573170732
3686,1.037037037,0.37037037,0.828571429,0.371428571,0.4,0.225
3687,0.291666667,0.166666667,0.258064516,0.161290323,0.793103448,0.737931034
3688,1.033333333,0.466666667,0.894736842,0.5,0.826666667,0.746666667
3689,0.25,0.166666667,0.277777778,0.277777778,0.777777778,0.729166667
3690,0.34375,0.3125,0.333333333,0.384615385,0.813953488,0.781395349
3691,46.69230769,0.692307692,39.58695652,0.652173913,0.769662921,0.730337079
3692,3.175,0.6,2.70212766,0.553191489,0.557377049,0.442622951
3693,1.115384615,0.384615385,1.121212121,0.424242424,0.873333333,0.82
3694,17.84210526,0.736842105,12.7037037,0.777777778,0.907335907,0.876447876
3695,0.375,0.25,1.625,0.34375,0.741007194,0.676258993
3696,3.388888889,0.361111111,2.711111111,0.355555556,0.654320988,0.567901235
3697,1.928571429,0.392857143,1.657142857,0.457142857,0.873333333,0.82
3698,11.10526316,0.526315789,7.888888889,0.592592593,0.907103825,0.890710383
3699,0.588235294,0.382352941,0.5,0.4,0.671428571,0.571428571
3700,0.454545455,0.363636364,0.482758621,0.379310345,0.662337662,0.571428571
3701,1.653846154,0.5,1.818181818,0.575757576,0.755813953,0.674418605
3702,0.333333333,0.142857143,0.25,0.107142857,0.882978723,0.867021277
3703,0.651162791,0.395348837,0.571428571,0.387755102,0.2,-0.3
3704,0.375,0.375,-1,0.230769231,0.647887324,0.535211268
3705,0.52,0.28,0.393939394,0.333333333,0.863247863,0.833333333
3706,8.25,0.8125,7.102564103,0.743589744,0.686567164,0.582089552
3707,5.238095238,0.523809524,3.964285714,0.535714286,0.857142857,0.812030075
3708,0.736842105,0.421052632,0.6,0.44,0.776397516,0.732919255
3709,0.388888889,0.277777778,0.325581395,0.23255814,0.921847247,0.905861456
3710,6.465116279,0.744186047,5.903846154,0.75,0.891304348,0.847826087
3711,0.214285714,0.214285714,0.15,0.2,0.826086957,0.768115942
3712,1.25,0.458333333,1.40625,0.5,0.565789474,0.460526316
3713,0.515151515,0.393939394,0.414634146,0.365853659,0.8359375,0.8046875
3714,0.975609756,0.487804878,0.87755102,0.510204082,0.827272727,0.763636364
3715,0.631578947,0.473684211,0.461538462,0.384615385,0.779816514,0.71559633
3716,8.826086957,0.434782609,6.580645161,0.451612903,0.76875,0.71875
3717,0.972972973,0.459459459,0.8,0.488888889,0.885057471,0.850574713
3718,0.65,0.3,0.576923077,0.384615385,0.670454545,0.579545455
3719,0.285714286,0.285714286,0.333333333,0.361111111,0.820512821,0.760683761
3720,0.238095238,0.285714286,0.25,0.285714286,0.828125,0.7734375
3721,2.272727273,0.363636364,1.75862069,0.275862069,0.78030303,0.727272727
3722,3.24137931,0.379310345,2.666666667,0.388888889,0.698412698,0.587301587
3723,1.947368421,0.473684211,1.576923077,0.5,0.892720307,0.858237548
3724,1.857142857,0.5,1.594594595,0.513513514,0.868421053,0.789473684
3725,0.333333333,0.333333333,0.291666667,0.375,0.615384615,0.557692308
3726,0.5,0.425,0.434782609,0.369565217,0.8,0.761904762
3727,0.292682927,0.243902439,0.428571429,0.306122449,0.933691756,0.922939068
3728,2.216216216,0.486486486,2.23255814,0.511627907,0.76,0.653333333
3729,1.277777778,0.444444444,0.884615385,0.461538462,0.734177215,0.632911392
3730,2.619047619,0.428571429,1.931034483,0.448275862,0.787037037,0.722222222
3731,2.347826087,0.434782609,1.9,0.433333333,0.7,0.611111111
3732,1.074074074,0.407407407,0.857142857,0.4,0.823076923,0.769230769
3733,0.681818182,0.409090909,0.75862069,0.413793103,0.556962025,0.455696203
3734,0.257142857,0.142857143,0.23255814,0.162790698,0.65,0.533333333
3735,0.428571429,0.285714286,0.5,0.285714286,0.76635514,0.691588785
3736,0.5,0.291666667,1.03125,0.40625,0.784810127,0.683544304
3737,5.125,0.75,3.5,0.583333333,0.778625954,0.72519084
3738,3.392857143,0.571428571,3.2,0.657142857,0.867052023,0.826589595
3739,0.434782609,0.347826087,0.366666667,0.4,0.802631579,0.75
3740,1.8,0.266666667,1.5,0.315789474,0.890322581,0.84516129
3741,3.647058824,0.764705882,3.875,0.791666667,0.707070707,0.636363636
3742,1.571428571,0.5,1.342857143,0.542857143,0.814102564,0.756410256
3743,4.137931034,0.586206897,3.526315789,0.578947368,0.794117647,0.735294118
3744,0.571428571,0.333333333,0.555555556,0.37037037,0.774725275,0.730769231
3745,0.463414634,0.365853659,0.734693878,0.387755102,0.797979798,0.707070707
3746,1.35,0.55,1.034482759,0.620689655,0.701298701,0.61038961
3747,1.181818182,0.363636364,0.931034483,0.344827586,0.28125,0.0625
3748,0.173913043,0.130434783,-1,0.166666667,0.898305085,0.830508475
3749,0.166666667,0.166666667,0.4,0.35,0.802030457,0.771573604
3750,1.205128205,0.512820513,1.066666667,0.488888889,0.858108108,0.804054054
3751,0.8,0.4,0.586206897,0.448275862,0.524752475,0.445544554
3752,1.744680851,0.276595745,1.509090909,0.290909091,0.824561404,0.771929825
3753,0.5,0.3,0.923076923,0.346153846,0.885714286,0.842857143
3754,0.3125,0.3125,0.227272727,0.318181818,0.571428571,0.467532468
3755,1.090909091,0.272727273,0.902439024,0.268292683,0.775700935,0.700934579
3756,10.125,0.541666667,7.75,0.5625,0.666666667,0.533333333
3757,0.15,0.1,0.321428571,0.178571429,0.879581152,0.837696335
3758,0.739130435,0.391304348,0.677419355,0.387096774,0.7421875,0.6875
3759,4.787878788,0.515151515,4.1,0.55,0.850828729,0.812154696
3760,0.444444444,0.407407407,0.5,0.382352941,0.704081633,0.632653061
3761,3.75862069,0.379310345,3.083333333,0.416666667,0.715789474,0.631578947
3762,0.333333333,0.259259259,0.314285714,0.257142857,0.895705521,0.852760736
3763,4,0.588235294,2.875,0.625,0.890350877,0.855263158
3764,4.2,0.4,3.242424242,0.484848485,0.896551724,0.862068966
3765,45.55555556,0.611111111,34.33333333,0.541666667,0.780487805,0.739837398
3766,0.384615385,0.230769231,0.322580645,0.193548387,0.724770642,0.660550459
3767,0.2,0.133333333,0.189189189,0.135135135,0.924698795,0.914156627
3768,1.06122449,0.551020408,0.982142857,0.553571429,0.525641026,0.423076923
3769,6.486486486,0.486486486,5.622222222,0.488888889,0.774193548,0.717741935
3770,0.535714286,0.5,0.428571429,0.485714286,0.895833333,0.847222222
3771,0.714285714,0.428571429,0.571428571,0.428571429,0.833333333,0.777777778
3772,3.055555556,0.611111111,2.333333333,0.541666667,0.865497076,0.824561404
3773,1.391304348,0.47826087,1.1,0.466666667,0.830188679,0.754716981
3774,2.235294118,0.529411765,1.64,0.56,0.846153846,0.788461538
3775,1.375,0.25,1.045454545,0.272727273,0.79,0.73
3776,1.857142857,0.476190476,1.481481481,0.407407407,0.851851852,0.814814815
3777,0.5,0.357142857,0.457142857,0.371428571,0.89958159,0.874476987
3778,11.17391304,0.782608696,8.896551724,0.793103448,0.857894737,0.821052632
3779,1,0.37037037,0.823529412,0.411764706,0.879310345,0.83908046
3780,1.142857143,0.333333333,0.964285714,0.357142857,0.813953488,0.784883721
3781,2.193548387,0.580645161,1.916666667,0.527777778,0.880952381,0.839285714
3782,1.25,0.4,1.185185185,0.407407407,0.893772894,0.871794872
3783,0.793103448,0.448275862,0.685714286,0.457142857,0.824242424,0.781818182
3784,0.793103448,0.379310345,0.638888889,0.333333333,0.841584158,0.816831683
3785,6.90625,0.59375,6,0.567567568,0.875,0.854166667
3786,1.233333333,0.4,1.228571429,0.457142857,0.76056338,0.718309859
3787,0.5,0.294117647,0.425,0.3,0.755102041,0.693877551
3788,0.304347826,0.173913043,0.24137931,0.172413793,0.816,0.744
3789,0.545454545,0.318181818,1.903225806,0.387096774,0.685714286,0.635714286
3790,10.20454545,0.590909091,8.882352941,0.568627451,0.703703704,0.617283951
3791,0.333333333,0.208333333,0.258064516,0.225806452,0.819672131,0.762295082
3792,2.818181818,0.409090909,2.620689655,0.448275862,0.816326531,0.755102041
3793,1.444444444,0.333333333,1.25,0.416666667,0.801980198,0.732673267
3794,0.25,0.25,0.37037037,0.37037037,0.958333333,0.940104167
3795,2.3125,0.4375,1.608695652,0.304347826,0.689189189,0.594594595
3796,1.217391304,0.391304348,1.4,0.433333333,0.844155844,0.798701299
3797,0.833333333,0.5,0.709677419,0.548387097,0.849673203,0.803921569
3798,1.772727273,0.590909091,1.586206897,0.655172414,0.704545455,0.625
3799,0.615384615,0.230769231,0.515151515,0.242424242,0.775956284,0.732240437
3800,0.682926829,0.390243902,0.612244898,0.428571429,0.573770492,0.459016393
